"channel","scenario","scenario_label","effect_label","effect","replicate","seed","known_role_instability","family","scale","score","null_threshold_95","null_median","null_mad","detected"
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,123,20863940,0,"fitted-kernel distance","raw weighted scale",0.203561534127145,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,28,20962845,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.189980452556804,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","destination_attraction","Destination-attraction shock","large",1,151,20664968,0,"fitted-kernel distance","raw weighted scale",0.940727306547608,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","small",0.25,123,20862940,0,"fitted-kernel distance","raw weighted scale",0.220012070211657,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,111,20764928,0,"fitted-kernel distance","raw weighted scale",0.397297215794705,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,152,20962969,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.182297962274399,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,121,20863938,0,"fitted-kernel distance","raw weighted scale",0.212505817971941,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,73,20764890,0,"fitted-kernel distance","raw weighted scale",0.383388339942103,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,45,20962862,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.20676822751212,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,116,20764933,0,"fitted-kernel distance","raw weighted scale",0.409609418325755,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,178,20763995,0,"fitted-kernel distance","raw weighted scale",0.286763514012826,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,145,20863962,0,"fitted-kernel distance","raw weighted scale",0.188482965548525,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,121,20763938,0,"fitted-kernel distance","raw weighted scale",0.242852793184823,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,38,20863855,0,"fitted-kernel distance","raw weighted scale",0.231271799101163,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,52,20764869,0,"fitted-kernel distance","raw weighted scale",0.410140931631496,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,174,20962991,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.224469864541315,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,86,20962903,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.236341124605947,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,124,20863941,0,"fitted-kernel distance","raw weighted scale",0.243385384375446,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,57,20763874,0,"fitted-kernel distance","raw weighted scale",0.266801323362154,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","destination_attraction","Destination-attraction shock","large",1,152,20664969,0,"fitted-kernel distance","raw weighted scale",0.903848805147059,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","small",0.25,124,20862941,0,"fitted-kernel distance","raw weighted scale",0.168385527710936,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,181,20763998,0,"fitted-kernel distance","raw weighted scale",0.227951575147103,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,153,20962970,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.1825392578125,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,124,20763941,0,"fitted-kernel distance","raw weighted scale",0.222335073587884,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,74,20764891,0,"fitted-kernel distance","raw weighted scale",0.437285497189368,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,46,20962863,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.236606307519742,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,117,20764934,0,"fitted-kernel distance","raw weighted scale",0.439606034052484,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,179,20763996,0,"fitted-kernel distance","raw weighted scale",0.246172373522349,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,146,20863963,0,"fitted-kernel distance","raw weighted scale",0.238800904539101,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,122,20763939,0,"fitted-kernel distance","raw weighted scale",0.25312089067078,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,39,20863856,0,"fitted-kernel distance","raw weighted scale",0.219745527362625,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,53,20764870,0,"fitted-kernel distance","raw weighted scale",0.41384768361922,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,175,20962992,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.180122106969855,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,87,20962904,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.19179867424394,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","medium",0.5,125,20863942,0,"fitted-kernel distance","raw weighted scale",0.246503802176383,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,58,20763875,0,"fitted-kernel distance","raw weighted scale",0.199427418934756,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","destination_attraction","Destination-attraction shock","large",1,153,20664970,0,"fitted-kernel distance","raw weighted scale",0.885056553643481,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","local_block_shock","Localized block-pair shock","small",0.25,125,20862942,0,"fitted-kernel distance","raw weighted scale",0.173845583556663,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,182,20763999,0,"fitted-kernel distance","raw weighted scale",0.232916515983915,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
"graphon_cut_raw","role_reassignment","Node role reassignment","small",0.25,154,20962971,0.123846019857168,"fitted-kernel distance","raw weighted scale",0.19524534571092,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","medium",0.5,125,20763942,0,"fitted-kernel distance","raw weighted scale",0.193408115354938,0.217562537442136,0.184192136278629,0.0103646081418162,FALSE
"graphon_cut_raw","directional_shift","Directional asymmetry shift","large",1,75,20764892,0,"fitted-kernel distance","raw weighted scale",0.4278479489452,0.217562537442136,0.184192136278629,0.0103646081418162,TRUE
